0.200000;4981.000000
0.200000;4908.000000
0.200000;6864.000000
0.200000;3878.000000
0.200000;6793.000000
0.200000;8760.000000
0.200000;8785.000000
0.200000;5060.000000
0.200000;5347.000000
0.200000;5118.000000
0.200000;7225.000000
0.200000;2673.000000
0.200000;5364.000000
0.200000;2582.000000
0.200000;5034.000000
0.200000;11052.000000
0.200000;2667.000000
0.200000;4034.000000
0.200000;2583.000000
0.200000;3996.000000
0.200000;6509.000000
0.200000;4026.000000
0.200000;5723.000000
0.200000;3700.000000
0.200000;3240.000000
0.200000;5669.000000
0.200000;3605.000000
0.200000;5205.000000
0.200000;5661.000000
0.200000;3606.000000
0.200000;6010.000000
0.200000;3257.000000
0.200000;4470.000000
0.200000;7534.000000
0.200000;5209.000000
0.200000;8195.000000
0.200000;8776.000000
0.200000;5223.000000
0.200000;8206.000000
0.200000;5543.000000
0.200000;5240.000000
0.200000;5163.000000
0.200000;5480.000000
0.200000;8997.000000
0.200000;7376.000000
0.200000;4341.000000
0.200000;7323.000000
0.200000;4599.000000
0.200000;4660.000000
0.200000;5708.000000
0.200000;4261.000000
0.200000;4342.000000
0.200000;7332.000000
0.200000;4728.000000
0.200000;8937.000000
0.200000;4154.000000
0.200000;8566.000000
0.200000;8894.000000
0.200000;7074.000000
0.200000;6115.000000
0.200000;2381.000000
0.200000;4731.000000
0.200000;7780.000000
0.200000;8141.000000
0.200000;4175.000000
0.200000;7690.000000
0.200000;8305.000000
0.200000;6262.000000
0.200000;8478.000000
0.200000;11094.000000
0.200000;6084.000000
0.200000;9538.000000
0.200000;6641.000000
0.200000;8960.000000
0.200000;9511.000000
0.200000;8638.000000
0.200000;9059.000000
0.200000;3795.000000
0.200000;6774.000000
0.200000;9112.000000
0.200000;8436.000000
0.200000;10117.000000
0.200000;6153.000000
0.200000;2301.000000
0.200000;9211.000000
0.200000;8986.000000
0.200000;2341.000000
0.200000;7948.000000
0.200000;8313.000000
0.200000;7515.000000
0.200000;9972.000000
0.200000;10758.000000
0.200000;8653.000000
0.200000;2158.000000
0.200000;1994.000000
0.200000;10138.000000
0.200000;6174.000000
0.200000;9313.000000
0.200000;2727.000000
0.200000;9682.000000
0.200000;10760.000000
0.200000;2363.000000
0.200000;3558.000000
0.200000;9825.000000
0.200000;9638.000000
0.200000;9475.000000
0.200000;11181.000000
0.200000;9781.000000
0.200000;10273.000000
0.200000;3830.000000
0.200000;2984.000000
0.200000;2931.000000
0.200000;10468.000000
0.200000;10279.000000
0.200000;9481.000000
0.200000;3064.000000
0.200000;3490.000000
0.200000;3377.000000
0.200000;1962.000000
0.200000;10708.000000
0.200000;9965.000000
0.200000;3400.000000
0.200000;10945.000000
0.200000;10785.000000
0.200000;10111.000000
0.200000;2231.000000
0.200000;3375.000000
0.200000;11395.000000
0.200000;2938.000000
0.200000;10792.000000
0.200000;2237.000000
0.200000;9864.000000
0.200000;10948.000000
0.200000;11512.000000
0.200000;11246.000000
0.200000;3079.000000
0.200000;9889.000000
0.200000;11440.000000
0.200000;2478.000000
0.200000;2443.000000
0.200000;2544.000000
0.200000;3190.000000
0.200000;2538.000000
0.200000;3166.000000
0.200000;887.000000
0.200000;103.000000
0.200000;106.000000
0.200000;1594.000000
0.200000;1251.000000
0.200000;159.000000
0.200000;300.000000
0.200000;384.000000
0.200000;1782.000000
0.200000;1597.000000
0.200000;595.000000
0.200000;992.000000
0.200000;1731.000000
0.200000;1487.000000
0.200000;621.000000
0.200000;827.000000
0.200000;1417.000000
0.200000;1357.000000
0.200000;265.000000
0.200000;696.000000
0.200000;705.000000
0.200000;285.000000
0.200000;1315.000000
0.200000;1318.000000
0.200000;915.000000
0.200000;925.000000
0.200000;1125.000000
0.200000;18.000000
0.200000;11874.000000
0.200000;11694.000000
0.200000;12167.000000
0.200000;11637.000000
0.200000;11606.000000
0.200000;11922.000000
0.200000;12226.000000
0.200000;11786.000000
0.200000;12548.000000
0.200000;12087.000000
0.200000;12406.000000
0.200000;12289.000000
0.200000;12310.000000
0.200000;12587.000000
0.200000;12328.000000
0.200000;12501.000000
0.200000;16560.000000
0.200000;14210.000000
0.200000;13440.000000
0.200000;13525.000000
0.200000;16161.000000
0.200000;14595.000000
0.200000;14614.000000
0.200000;13755.000000
0.200000;13354.000000
0.200000;14254.000000
0.200000;13024.000000
0.200000;12988.000000
0.200000;13698.000000
0.200000;13820.000000
0.200000;16271.000000
0.200000;15182.000000
0.200000;12726.000000
0.200000;13945.000000
0.200000;16126.000000
0.200000;16601.000000
0.200000;15478.000000
0.200000;16009.000000
0.200000;16034.000000
0.200000;17109.000000
0.200000;16039.000000
0.200000;15568.000000
0.200000;14408.000000
0.200000;16486.000000
0.200000;16508.000000
0.200000;16130.000000
0.200000;13616.000000
0.200000;14781.000000
0.200000;13985.000000
0.200000;18721.000000
0.200000;16643.000000
0.200000;17033.000000
0.200000;15056.000000
0.200000;15336.000000
0.200000;15250.000000
0.200000;15354.000000
0.200000;15254.000000
0.200000;15533.000000
0.200000;18774.000000
0.200000;13200.000000
0.200000;16984.000000
0.200000;16826.000000
0.200000;18978.000000
0.200000;17613.000000
0.200000;17615.000000
0.200000;17953.000000
0.200000;17969.000000
0.200000;17959.000000
0.200000;15923.000000
0.200000;15727.000000
0.200000;18272.000000
0.200000;19430.000000
0.200000;14899.000000
0.200000;15954.000000
0.200000;18942.000000
0.200000;18179.000000
0.200000;18192.000000
0.200000;18204.000000
0.200000;19092.000000
0.200000;20331.000000
0.200000;20262.000000
0.200000;20232.000000
0.200000;15757.000000
0.200000;14534.000000
0.200000;14549.000000
0.200000;17241.000000
0.200000;19538.000000
0.200000;17255.000000
0.200000;17275.000000
0.200000;17750.000000
0.200000;20210.000000
0.200000;15842.000000
0.200000;18332.000000
0.200000;17471.000000
0.200000;20869.000000
0.200000;20909.000000
0.200000;20807.000000
0.200000;21119.000000
0.200000;17489.000000
0.200000;21000.000000
0.200000;17499.000000
0.200000;19608.000000
0.200000;17874.000000
0.200000;17901.000000
0.200000;18652.000000
0.200000;19320.000000
0.200000;19227.000000
0.200000;18500.000000
0.200000;20448.000000
0.200000;18510.000000
0.200000;20424.000000
0.200000;18591.000000
0.200000;20048.000000
0.200000;20618.000000
0.200000;20695.000000
0.200000;20656.000000
0.200000;19998.000000
0.200000;20413.000000
0.200000;22774.000000
0.200000;22775.000000
0.200000;20015.000000
0.200000;21527.000000
0.200000;21985.000000
0.200000;21882.000000
0.200000;21806.000000
0.200000;21193.000000
0.200000;21885.000000
0.200000;21640.000000
0.200000;22953.000000
0.200000;21916.000000
0.200000;23037.000000
0.200000;22134.000000
0.200000;22125.000000
0.200000;21424.000000
0.200000;21449.000000
0.200000;21284.000000
0.200000;21303.000000
0.200000;22841.000000
0.200000;22867.000000
0.200000;22234.000000
0.200000;22642.000000
0.200000;22289.000000
0.200000;22385.000000
0.200000;22284.000000
0.200000;22319.000000
0.200000;22568.000000
0.200000;22589.000000
0.200000;22894.000000
0.200000;21334.000000
0.200000;21335.000000
0.200000;21498.000000
0.200000;23080.000000
0.200000;23053.000000
0.200000;23169.000000
0.200000;23285.000000
0.200000;23273.000000
0.200000;23391.000000
0.200000;23447.000000
0.200000;23482.000000
0.200000;23499.000000
0.200000;23573.000000
0.200000;23646.000000
0.200000;23767.000000
0.200000;23872.000000
0.200000;23833.000000
0.200000;23889.000000
0.200000;24239.000000
0.200000;24274.000000
0.200000;23944.000000
0.200000;24003.000000
0.200000;24097.000000
0.200000;24099.000000
0.200000;24851.000000
0.200000;24934.000000
0.200000;24841.000000
0.200000;24574.000000
0.200000;25156.000000
0.200000;25187.000000
0.200000;24735.000000
0.200000;24612.000000
0.200000;24685.000000
0.200000;24622.000000
0.200000;25355.000000
0.200000;25524.000000
0.200000;25540.000000
0.200000;25557.000000
0.200000;25077.000000
0.200000;25027.000000
0.200000;26001.000000
0.200000;25672.000000
0.200000;26080.000000
0.200000;25930.000000
0.200000;25280.000000
0.200000;25476.000000
0.200000;27236.000000
0.200000;27244.000000
0.200000;25758.000000
0.200000;26316.000000
0.200000;26453.000000
0.200000;26463.000000
0.200000;26591.000000
0.200000;26162.000000
0.200000;26608.000000
0.200000;27356.000000
0.200000;26924.000000
0.200000;27092.000000
0.200000;27035.000000
0.200000;26386.000000
0.200000;27524.000000
0.200000;27576.000000
0.200000;27530.000000
0.200000;27639.000000
0.200000;27494.000000
0.200000;27510.000000
0.200000;27483.000000
0.200000;27748.000000
0.200000;27768.000000
0.200000;27757.000000
0.200000;28155.000000
0.200000;28103.000000
0.200000;28110.000000
0.200000;28051.000000
0.200000;27650.000000
0.200000;28055.000000
0.200000;28040.000000
0.200000;28046.000000
0.200000;27961.000000
0.200000;28310.000000
0.200000;28416.000000
0.200000;28187.000000
0.200000;28642.000000
0.200000;28645.000000
0.200000;28650.000000
0.200000;28677.000000
0.200000;28774.000000
0.200000;29440.000000
0.200000;29113.000000
0.200000;29223.000000
0.200000;29266.000000
0.200000;29243.000000
0.200000;29177.000000
0.200000;29036.000000
0.200000;29038.000000
0.200000;29762.000000
0.200000;28966.000000
0.200000;29623.000000
0.200000;29627.000000
0.200000;29381.000000
0.200000;29414.000000
0.200000;30028.000000
0.200000;29835.000000
0.200000;29949.000000
0.200000;30103.000000
0.200000;30665.000000
0.200000;30443.000000
0.200000;30511.000000
0.200000;30577.000000
0.200000;31321.000000
0.200000;31254.000000
0.200000;31200.000000
0.200000;31193.000000
0.200000;31161.000000
0.200000;30754.000000
0.200000;31539.000000
0.200000;31587.000000
0.200000;31500.000000
0.200000;31558.000000
0.200000;31525.000000
0.200000;31003.000000
0.200000;31028.000000
0.200000;31037.000000
0.200000;31047.000000
0.200000;32142.000000
0.200000;31441.000000
0.200000;31446.000000
0.200000;31716.000000
0.200000;31842.000000
0.200000;31843.000000
0.200000;32433.000000
0.200000;32461.000000
0.200000;32440.000000
0.200000;32690.000000
0.200000;32648.000000
0.200000;32582.000000
0.200000;32602.000000
0.200000;33628.000000
0.200000;32941.000000
0.200000;33285.000000
0.200000;33080.000000
0.200000;33301.000000
0.200000;33085.000000
0.200000;33807.000000
0.200000;33706.000000
0.200000;33708.000000
0.200000;33711.000000
0.200000;33833.000000
0.200000;33864.000000
0.200000;32899.000000
0.200000;32902.000000
0.200000;33351.000000
0.200000;33372.000000
0.200000;33373.000000
0.200000;33688.000000
0.200000;33692.000000
0.200000;34557.000000
0.200000;34138.000000
0.200000;34187.000000
0.200000;34034.000000
0.200000;34140.000000
0.200000;34107.000000
0.200000;34373.000000
0.200000;34395.000000
0.200000;34870.000000
0.200000;34728.000000
0.200000;34754.000000
0.200000;34809.000000
0.200000;34732.000000
0.200000;34831.000000
0.200000;34667.000000
0.200000;34668.000000
0.200000;35099.000000
0.200000;35160.000000
0.200000;35062.000000
0.200000;35277.000000
0.200000;35249.000000
0.200000;35579.000000
0.200000;35493.000000
0.200000;35457.000000
0.200000;35474.000000
0.200000;35465.000000
0.200000;35348.000000
0.200000;35421.000000
0.200000;35668.000000
0.200000;35632.000000
0.200000;35641.000000
0.200000;35850.000000
0.200000;35965.000000
0.200000;35877.000000
0.200000;35912.000000
0.200000;36020.000000
0.200000;36037.000000
0.200000;36464.000000
0.200000;36463.000000
0.200000;36352.000000
0.200000;36687.000000
0.200000;36485.000000
0.200000;36520.000000
0.200000;36149.000000
0.200000;36326.000000
0.200000;37220.000000
0.200000;37133.000000
0.200000;36311.000000
0.200000;36297.000000
0.200000;36313.000000
0.200000;36232.000000
0.200000;36269.000000
0.200000;36864.000000
0.200000;36881.000000
0.200000;37386.000000
0.200000;37433.000000
0.200000;37479.000000
0.200000;37116.000000
0.200000;36801.000000
0.200000;36814.000000
0.200000;37932.000000
0.200000;37697.000000
0.200000;37769.000000
0.200000;37683.000000
0.200000;37529.000000
0.200000;37362.000000
0.200000;38155.000000
0.200000;38156.000000
0.200000;38733.000000
0.200000;37580.000000
0.200000;37608.000000
0.200000;38699.000000
0.200000;38718.000000
0.200000;38274.000000
0.200000;38294.000000
0.200000;38026.000000
0.200000;38457.000000
0.200000;38081.000000
0.200000;38077.000000
0.200000;38594.000000
0.200000;38609.000000
0.200000;38602.000000
0.200000;38951.000000
0.200000;38546.000000
0.200000;38644.000000
0.200000;38916.000000
0.200000;39142.000000
0.200000;38908.000000
0.200000;38862.000000
0.200000;39072.000000
0.200000;39126.000000
0.200000;39542.000000
0.200000;39382.000000
0.200000;39373.000000
0.200000;39389.000000
0.200000;39423.000000
0.200000;39825.000000
0.200000;39603.000000
0.200000;39843.000000
0.200000;39895.000000
0.200000;39899.000000
0.200000;39179.000000
0.200000;39209.000000
0.200000;39181.000000
0.200000;39711.000000
0.250000;4781.000000
0.250000;4848.000000
0.250000;6695.000000
0.250000;3981.000000
0.250000;5986.000000
0.250000;3521.000000
0.250000;8659.000000
0.250000;5740.000000
0.250000;5759.000000
0.250000;5715.000000
0.250000;3075.000000
0.250000;5135.000000
0.250000;3089.000000
0.250000;1954.000000
0.250000;5055.000000
0.250000;3070.000000
0.250000;7343.000000
0.250000;3888.000000
0.250000;5010.000000
0.250000;3601.000000
0.250000;5789.000000
0.250000;7038.000000
0.250000;2990.000000
0.250000;7649.000000
0.250000;3696.000000
0.250000;6865.000000
0.250000;7277.000000
0.250000;7555.000000
0.250000;5517.000000
0.250000;7659.000000
0.250000;7545.000000
0.250000;7464.000000
0.250000;4295.000000
0.250000;4296.000000
0.250000;8279.000000
0.250000;8748.000000
0.250000;9493.000000
0.250000;9431.000000
0.250000;9205.000000
0.250000;7062.000000
0.250000;7714.000000
0.250000;9498.000000
0.250000;9549.000000
0.250000;2239.000000
0.250000;9198.000000
0.250000;8818.000000
0.250000;2078.000000
0.250000;2877.000000
0.250000;10472.000000
0.250000;9892.000000
0.250000;9738.000000
0.250000;9975.000000
0.250000;2690.000000
0.250000;10542.000000
0.250000;11486.000000
0.250000;10275.000000
0.250000;10768.000000
0.250000;10930.000000
0.250000;11141.000000
0.250000;10158.000000
0.250000;11161.000000
0.250000;10596.000000
0.250000;10337.000000
0.250000;11515.000000
0.250000;10351.000000
0.250000;10639.000000
0.250000;812.000000
0.250000;1013.000000
0.250000;1218.000000
0.250000;1880.000000
0.250000;1224.000000
0.250000;152.000000
0.250000;271.000000
0.250000;1664.000000
0.250000;524.000000
0.250000;1150.000000
0.250000;1549.000000
0.250000;1757.000000
0.250000;11794.000000
0.250000;11714.000000
0.250000;11763.000000
0.250000;11740.000000
0.250000;11773.000000
0.250000;11599.000000
0.250000;11914.000000
0.250000;13246.000000
0.250000;12635.000000
0.250000;14778.000000
0.250000;13068.000000
0.250000;13070.000000
0.250000;12434.000000
0.250000;12445.000000
0.250000;12531.000000
0.250000;13004.000000
0.250000;12604.000000
0.250000;14417.000000
0.250000;12989.000000
0.250000;12452.000000
0.250000;13811.000000
0.250000;13032.000000
0.250000;12645.000000
0.250000;16306.000000
0.250000;12667.000000
0.250000;14529.000000
0.250000;15845.000000
0.250000;14051.000000
0.250000;14066.000000
0.250000;15547.000000
0.250000;17646.000000
0.250000;17541.000000
0.250000;14854.000000
0.250000;14441.000000
0.250000;12896.000000
0.250000;16488.000000
0.250000;15284.000000
0.250000;15275.000000
0.250000;12688.000000
0.250000;14366.000000
0.250000;15573.000000
0.250000;15563.000000
0.250000;16991.000000
0.250000;18072.000000
0.250000;14207.000000
0.250000;12895.000000
0.250000;15257.000000
0.250000;12831.000000
0.250000;14106.000000
0.250000;16121.000000
0.250000;17777.000000
0.250000;18757.000000
0.250000;18781.000000
0.250000;17162.000000
0.250000;18203.000000
0.250000;18834.000000
0.250000;17501.000000
0.250000;16547.000000
0.250000;18957.000000
0.250000;15149.000000
0.250000;18632.000000
0.250000;18567.000000
0.250000;18368.000000
0.250000;16729.000000
0.250000;20813.000000
0.250000;18548.000000
0.250000;19313.000000
0.250000;20039.000000
0.250000;19939.000000
0.250000;20445.000000
0.250000;20180.000000
0.250000;20216.000000
0.250000;18516.000000
0.250000;20987.000000
0.250000;21323.000000
0.250000;20348.000000
0.250000;20550.000000
0.250000;20294.000000
0.250000;21283.000000
0.250000;20512.000000
0.250000;20030.000000
0.250000;12160.000000
0.250000;12234.000000
0.250000;21992.000000
0.250000;21568.000000
0.250000;21572.000000
0.250000;21763.000000
0.250000;21739.000000
0.250000;21217.000000
0.250000;21230.000000
0.250000;22025.000000
0.250000;22736.000000
0.250000;22927.000000
0.250000;22201.000000
0.250000;22357.000000
0.250000;22312.000000
0.250000;22577.000000
0.250000;22847.000000
0.250000;22798.000000
0.250000;22858.000000
0.250000;22860.000000
0.250000;22402.000000
0.250000;22502.000000
0.250000;23318.000000
0.250000;23290.000000
0.250000;23209.000000
0.250000;23215.000000
0.250000;23426.000000
0.250000;24105.000000
0.250000;24133.000000
0.250000;24141.000000
0.250000;23932.000000
0.250000;24030.000000
0.250000;24295.000000
0.250000;24774.000000
0.250000;24328.000000
0.250000;24518.000000
0.250000;24856.000000
0.250000;24954.000000
0.250000;24860.000000
0.250000;25004.000000
0.250000;25180.000000
0.250000;25514.000000
0.250000;25488.000000
0.250000;25183.000000
0.250000;26347.000000
0.250000;26310.000000
0.250000;26302.000000
0.250000;26360.000000
0.250000;26361.000000
0.250000;24635.000000
0.250000;25279.000000
0.250000;24589.000000
0.250000;25223.000000
0.250000;25297.000000
0.250000;25894.000000
0.250000;25933.000000
0.250000;25900.000000
0.250000;26443.000000
0.250000;26171.000000
0.250000;26225.000000
0.250000;26206.000000
0.250000;26663.000000
0.250000;26576.000000
0.250000;26539.000000
0.250000;26564.000000
0.250000;26589.000000
0.250000;27094.000000
0.250000;26890.000000
0.250000;28031.000000
0.250000;27975.000000
0.250000;27999.000000
0.250000;26776.000000
0.250000;27324.000000
0.250000;27877.000000
0.250000;28058.000000
0.250000;28378.000000
0.250000;28400.000000
0.250000;24881.000000
0.250000;28495.000000
0.250000;28556.000000
0.250000;28695.000000
0.250000;29175.000000
0.250000;29307.000000
0.250000;28812.000000
0.250000;28215.000000
0.250000;28250.000000
0.250000;28252.000000
0.250000;29117.000000
0.250000;29270.000000
0.250000;29563.000000
0.250000;28915.000000
0.250000;29772.000000
0.250000;29654.000000
0.250000;29963.000000
0.250000;30069.000000
0.250000;30117.000000
0.250000;30226.000000
0.250000;30279.000000
0.250000;30283.000000
0.250000;30324.000000
0.250000;30576.000000
0.250000;30336.000000
0.250000;30916.000000
0.250000;30979.000000
